STATE_NAME,ST_ABBREV,REGION,ACSTOTPOP,D_PNPL_2,B_PNPL_D2,P_PNPL_D2,D_PTSDF_2,B_PTSDF_D2,P_PTSDF_D2,D_PWDIS_2,B_PWDIS_D2,P_PWDIS_D2,DSLPM,B_DSLPM,P_DSLPM,PRE1960PCT,PNPL,B_PNPL,P_PNPL,PTSDF,B_PTSDF,P_PTSDF,PWDIS,B_PWDIS,P_PWDIS,MINORPCT,B_MINORPCT,P_MINORPCT,LOWINCPCT,B_LWINCPCT,P_LWINCPCT,T_PNPL,T_PNPL_D2,T_PTSDF,T_PTSDF_D2,T_PWDIS_D2,Shape_Length,Shape_Area
North Carolina,NC,4,939,1.173789597,6,59,17.66127471,7,68,0.006844119,8,79,0.291797043,3,21,0.166270784,0.022530199,3,28,0.338997753,7,60,0.000131369,7,62,0.186368477,4,32,0.641107561,9,89,0.023 facilities/km distance (28%ile),59%ile,0.34 facilities/km distance (60%ile),68%ile,79%ile,14043.4929,8308248.343
North Carolina,NC,4,3554,-16.18703089,3,20,-115.1406005,2,14,-0.667978376,1,9,0.291797043,3,21,0.155,0.022493765,3,28,0.160001274,5,47,0.000928234,8,75,0,1,1,0.311544992,4,39,0.022 facilities/km distance (28%ile),20%ile,0.16 facilities/km distance (47%ile),14%ile,9%ile,40703.68472,55828296.69
North Carolina,NC,4,2388,-4.344254529,4,39,-41.77927737,3,25,-0.241747668,2,12,0.280790757,2,19,0.255744256,0.020064629,3,23,0.192964221,6,50,0.00111655,8,76,0.100921273,2,17,0.434254606,7,62,0.02 facilities/km distance (23%ile),39%ile,0.19 facilities/km distance (50%ile),25%ile,12%ile,27477.38509,27418228.38
North Carolina,NC,4,1002,-3.128540528,5,43,-54.05268625,3,22,-0.101071416,2,16,0.280790757,2,19,0.183884298,0.02031895,3,24,0.351056283,7,61,0.000656429,8,72,0.048902196,1,8,0.360279441,5,48,0.02 facilities/km distance (24%ile),43%ile,0.35 facilities/km distance (61%ile),22%ile,16%ile,9332.543215,4214376.665
North Carolina,NC,4,1367,-1.196790337,6,50,-34.75673446,3,27,-0.087863935,2,16,0.340805035,3,28,0.324850299,0.024557271,4,31,0.713183014,8,73,0.001802904,8,79,0.149231895,3,26,0.495976591,8,71,0.025 facilities/km distance (31%ile),50%ile,0.71 facilities/km distance (73%ile),27%ile,16%ile,20090.3426,14319030.7
North Carolina,NC,4,905,-1.548848018,5,49,-31.28226077,3,28,-0.166568951,2,14,0.340805035,3,28,0.425661914,0.019428399,3,22,0.392397594,7,63,0.002089403,9,80,0.077348066,2,13,0.462983425,7,66,0.019 facilities/km distance (22%ile),49%ile,0.39 facilities/km distance (63%ile),28%ile,14%ile,14215.00342,5673681.234
North Carolina,NC,4,937,-4.890075158,4,37,-66.83133556,2,19,-0.259704407,2,12,0.340805035,3,28,0.219399538,0.022978449,3,28,0.31404025,6,59,0.00122035,8,76,0.051227321,1,8,0.211042945,3,23,0.023 facilities/km distance (28%ile),37%ile,0.31 facilities/km distance (59%ile),19%ile,12%ile,10134.74762,5548789.245
North Carolina,NC,4,1407,4.124095865,7,66,96.18892157,8,78,0.009034894,8,79,0.389581277,4,35,0.108658744,0.021837308,3,26,0.509325479,7,67,4.78E-05,6,57,0.304904051,6,50,0.680057389,10,91,0.022 facilities/km distance (26%ile),66%ile,0.51 facilities/km distance (67%ile),78%ile,79%ile,11975.24703,6081937.314
North Carolina,NC,4,1120,-2.603913447,5,45,-47.43230896,3,23,-0.005862173,3,22,0.389581277,4,35,0.224948875,0.020924945,3,25,0.381164156,7,62,4.71E-05,6,57,0.121428571,3,21,0.372866128,6,50,0.021 facilities/km distance (25%ile),45%ile,0.38 facilities/km distance (62%ile),23%ile,22%ile,12032.09345,5801633.363
North Carolina,NC,4,3134,-13.31954781,3,23,-10.2566903,5,41,-1.55E-07,4,30,0.235062611,2,12,0.169086251,0.026571532,4,34,0.020461353,1,4,3.09E-10,5,40,0.159221442,3,27,0.237396299,3,27,0.027 facilities/km distance (34%ile),23%ile,0.02 facilities/km distance (4%ile),41%ile,30%ile,103546.8808,350134463.4
North Carolina,NC,4,2188,-3.698562569,5,41,-13.95861676,4,37,-1.51E-08,4,30,0.235062611,2,12,0.151950719,0.020506322,3,24,0.077392198,4,31,8.38E-11,5,40,0.23857404,5,41,0.313071298,5,40,0.021 facilities/km distance (24%ile),41%ile,0.077 facilities/km distance (31%ile),37%ile,30%ile,85545.77068,255792862.2
North Carolina,NC,4,0,0,6,54,0,6,54,0,8,70,0.173246098,1,4,0,0,1,0,0,1,0,0,4,39,0,1,1,0,1,0,0 facilities/km distance (0%ile),54%ile,0 facilities/km distance (0%ile),54%ile,70%ile,51679.17326,160440234.8
North Carolina,NC,4,2291,-4.773947498,4,38,-27.51796107,4,30,-1.74E-08,4,30,0.173246098,1,4,0.14301676,0.017280486,2,18,0.09960808,4,38,6.30E-11,4,39,0.227848101,4,39,0.247490179,3,28,0.017 facilities/km distance (18%ile),38%ile,0.1 facilities/km distance (38%ile),30%ile,30%ile,50693.05833,93700814.93
North Carolina,NC,4,1650,-4.333420909,4,39,-10.57350252,5,40,-0.119530855,2,15,0.173246098,1,4,0.134416544,0.015553111,2,14,0.037949431,2,14,0.000429009,8,70,0.168484848,3,29,0.21030303,3,23,0.016 facilities/km distance (14%ile),39%ile,0.038 facilities/km distance (14%ile),40%ile,15%ile,50079.81829,104570781.8
North Carolina,NC,4,965,-0.056876122,6,54,-0.165213392,6,54,-0.023622619,3,20,0.173246098,1,4,0.185882353,0.0153052,2,13,0.044458445,2,17,0.006356778,9,86,0.185492228,4,32,0.523316062,8,75,0.015 facilities/km distance (13%ile),54%ile,0.044 facilities/km distance (17%ile),54%ile,20%ile,98891.74108,276332978.4
North Carolina,NC,4,1193,-4.134158428,5,40,-3.752852296,5,48,0,8,70,0.125296511,1,0,0.357771261,0.020374153,3,24,0.018494982,1,3,0,4,39,0.021793797,1,3,0.354545455,5,47,0.02 facilities/km distance (24%ile),40%ile,0.018 facilities/km distance (3%ile),48%ile,70%ile,40473.38603,95026891.52
North Carolina,NC,4,2441,-7.9640084,4,30,-8.883098448,5,42,0,8,70,0.128128824,1,1,0.206871345,0.027557066,4,35,0.030737302,2,10,0,4,39,0.095043015,2,16,0.38467841,6,53,0.028 facilities/km distance (35%ile),30%ile,0.031 facilities/km distance (10%ile),42%ile,70%ile,179756.2285,1305408302
North Carolina,NC,4,327,-1.68388639,5,48,-0.772588876,6,53,0,8,70,0.128128824,1,1,0.274336283,0.024176609,4,30,0.011092541,1,0,0,4,39,0,1,1,0.290519878,4,35,0.024 facilities/km distance (30%ile),48%ile,0.011 facilities/km distance (0%ile),53%ile,70%ile,56570.80128,84270561.25
North Carolina,NC,4,781,-2.681082271,5,45,-3.480415505,5,49,0,8,70,0.114024645,1,0,0.214776632,0.020655933,3,24,0.026814257,1,7,0,4,39,0.017925736,1,3,0.366197183,5,49,0.021 facilities/km distance (24%ile),45%ile,0.027 facilities/km distance (7%ile),49%ile,70%ile,33960.64412,37449476.42
North Carolina,NC,4,1196,-4.887848328,4,37,-3.009446141,5,49,0,8,70,0.114024645,1,0,0.113175676,0.028095434,4,36,0.017298347,1,2,0,4,39,0.005852843,1,1,0.419732441,6,59,0.028 facilities/km distance (36%ile),37%ile,0.017 facilities/km distance (2%ile),49%ile,70%ile,26098.41795,25762956.91
North Carolina,NC,4,890,-4.284461053,4,39,-2.154550319,6,51,0,8,70,0.114024645,1,0,0.232339089,0.023756763,4,30,0.011946693,1,0,0,4,39,0.02247191,1,3,0.288764045,4,35,0.024 facilities/km distance (30%ile),39%ile,0.012 facilities/km distance (0%ile),51%ile,70%ile,37533.57436,36985253.75
North Carolina,NC,4,824,-5.390584789,4,36,-1.422453932,6,52,0,8,70,0.074902877,1,0,0.206642066,0.027335322,4,35,0.007213176,1,0,0,4,39,0,1,1,0.237864078,3,27,0.027 facilities/km distance (35%ile),36%ile,0.0072 facilities/km distance (0%ile),52%ile,70%ile,15347.61157,12014754.97
North Carolina,NC,4,664,-0.902679766,6,51,-0.902679766,6,53,0,8,70,0.074902877,1,0,0.116013072,0.025372936,4,32,0.025372936,1,6,0,4,39,0.03313253,1,5,0.576219512,9,82,0.025 facilities/km distance (32%ile),51%ile,0.025 facilities/km distance (6%ile),53%ile,70%ile,16414.8655,15937513.04
North Carolina,NC,4,420,2.904665322,7,64,1.275676629,6,56,0,8,70,0.208102832,1,8,0.057823129,0.043988169,6,54,0.019318811,1,3,0,4,39,0.378571429,6,59,0.652380952,9,89,0.044 facilities/km distance (54%ile),64%ile,0.019 facilities/km distance (3%ile),56%ile,70%ile,52941.46348,93331988.19
North Carolina,NC,4,1051,-8.729862749,3,28,-9.000888408,5,42,0,8,70,0.208102832,1,8,0,0.039586535,5,49,0.040815531,2,16,0,4,39,0.160799239,3,28,0.136060894,2,12,0.04 facilities/km distance (49%ile),28%ile,0.041 facilities/km distance (16%ile),42%ile,70%ile,20176.04946,14902361.53
North Carolina,NC,4,2747,-6.585440535,4,33,-5.024246513,5,46,0,8,70,0.208102832,1,8,0.124324324,0.031415093,5,41,0.023967595,1,6,0,4,39,0.259555879,5,44,0.304331999,4,38,0.031 facilities/km distance (41%ile),33%ile,0.024 facilities/km distance (6%ile),46%ile,70%ile,37809.26661,59979100.01
North Carolina,NC,4,647,0.880539883,6,58,0.250931655,6,55,0,8,70,0.143201418,1,1,0.130563798,0.035417042,5,45,0.010092964,1,0,0,4,39,0.262751159,5,44,0.530612245,8,76,0.035 facilities/km distance (45%ile),58%ile,0.01 facilities/km distance (0%ile),55%ile,70%ile,12309.48224,8436288.483
North Carolina,NC,4,447,1.739979224,7,60,1.739979224,6,56,0,8,70,0.143201418,1,1,0.718644068,0.03421116,5,44,0.03421116,2,12,0,4,39,0.496644295,8,71,0.447427293,7,64,0.034 facilities/km distance (44%ile),60%ile,0.034 facilities/km distance (12%ile),56%ile,70%ile,12943.14467,5099471.214
North Carolina,NC,4,996,-2.677484731,5,45,-1.920290455,6,51,0,8,70,1.682326591,11,98,0.573991031,0.031504007,5,41,0.022594655,1,5,0,4,39,0.173694779,4,30,0.372155288,6,50,0.032 facilities/km distance (41%ile),45%ile,0.023 facilities/km distance (5%ile),51%ile,70%ile,15890.16171,13222538.64
North Carolina,NC,4,497,-0.564285418,6,52,-0.395893191,6,54,0,8,70,0.13387207,1,1,0.076704545,0.033090555,5,42,0.023215779,1,5,0,4,39,0.233400402,5,40,0.414486922,6,58,0.033 facilities/km distance (42%ile),52%ile,0.023 facilities/km distance (5%ile),54%ile,70%ile,9643.566479,3828064.094
North Carolina,NC,4,830,-3.158346111,5,43,-4.572268436,5,47,0,8,70,0.13387207,1,1,0.329371817,0.020662813,3,24,0.029913102,1,9,0,4,39,0.140963855,3,25,0.207228916,3,22,0.021 facilities/km distance (24%ile),43%ile,0.03 facilities/km distance (9%ile),47%ile,70%ile,23762.65005,25472916.23
North Carolina,NC,4,668,-1.008942527,6,51,-0.622279306,6,53,0,8,70,0.13387207,1,1,0.622680412,0.033282639,5,42,0.02052753,1,4,0,4,39,0.107784431,2,19,0.517964072,8,75,0.033 facilities/km distance (42%ile),51%ile,0.021 facilities/km distance (4%ile),53%ile,70%ile,4934.978255,1241699.056
North Carolina,NC,4,1717,7.128727925,8,73,5.629270257,7,61,0,8,70,0.78838875,8,70,0.099481865,0.038207881,5,48,0.03017123,1,9,0,4,39,0.348864298,6,55,0.584975369,9,83,0.038 facilities/km distance (48%ile),73%ile,0.03 facilities/km distance (9%ile),61%ile,70%ile,9714.605698,3164701.391
North Carolina,NC,4,722,-0.485047313,6,53,-0.434589233,6,54,0,8,70,0.661397333,7,61,0.565756824,0.035508194,5,45,0.031814378,2,10,0,4,39,0.131578947,3,23,0.547091413,8,79,0.036 facilities/km distance (45%ile),53%ile,0.032 facilities/km distance (10%ile),54%ile,70%ile,5542.030637,1446000.889
North Carolina,NC,4,886,2.567569922,7,63,1.187252554,6,56,0,8,70,0.661397333,7,61,0.67562724,0.039754268,6,50,0.018382501,1,3,0,4,39,0.294582393,5,49,0.56772009,9,81,0.04 facilities/km distance (50%ile),63%ile,0.018 facilities/km distance (3%ile),56%ile,70%ile,10413.77615,4413996.668
North Carolina,NC,4,404,-3.933981342,5,40,-3.397003998,5,49,0,8,70,0.768003443,7,69,0.324590164,0.037741447,5,48,0.032589846,2,11,0,4,39,0,1,1,0.20049505,3,21,0.038 facilities/km distance (48%ile),40%ile,0.033 facilities/km distance (11%ile),49%ile,70%ile,11059.85662,4284902.519
North Carolina,NC,4,601,-5.768463509,4,35,-2.70650929,6,50,0,8,70,0.768003443,7,69,0.784782609,0.040251285,6,50,0.018885527,1,3,0,4,39,0,1,1,0.239600666,3,27,0.04 facilities/km distance (50%ile),35%ile,0.019 facilities/km distance (3%ile),50%ile,70%ile,6605.022612,2129788.526
North Carolina,NC,4,193,-1.289689216,6,50,-1.328814828,6,52,0,8,70,0.768003443,7,69,0.281512605,0.024908747,4,32,0.02566441,1,7,0,4,39,0.046632124,1,8,0.133333333,2,12,0.025 facilities/km distance (32%ile),50%ile,0.026 facilities/km distance (7%ile),52%ile,70%ile,8102.572499,2940600.663
North Carolina,NC,4,2019,5.540847028,8,70,5.249943719,7,60,0,8,70,0.171671278,1,3,0.08805668,0.04939113,6,59,0.046798017,2,19,0,4,39,0.293709757,5,48,0.533927687,8,77,0.049 facilities/km distance (59%ile),70%ile,0.047 facilities/km distance (19%ile),60%ile,70%ile,22521.20356,16342470.27
North Carolina,NC,4,715,-6.217013176,4,34,-2.490018111,6,50,0,8,70,0.171671278,1,3,0,0.047951405,6,57,0.019205343,1,3,0,4,39,0.132867133,3,23,0.220979021,3,24,0.048 facilities/km distance (57%ile),34%ile,0.019 facilities/km distance (3%ile),50%ile,70%ile,15611.10894,10166319
North Carolina,NC,4,1196,-8.355504454,3,29,-8.864563047,5,42,0,8,70,0.270804773,2,18,0.068965517,0.031533412,5,41,0.033454584,2,11,0,4,39,0.029264214,1,5,0.244147157,3,28,0.032 facilities/km distance (41%ile),29%ile,0.033 facilities/km distance (11%ile),42%ile,70%ile,16824.67506,11623597.68
North Carolina,NC,4,866,-10.46186542,3,26,-2.090788811,6,51,0,8,70,0.270804773,2,18,0.011933174,0.0445662,6,54,0.008906491,1,0,0,4,39,0.062355658,2,11,0.112009238,1,9,0.045 facilities/km distance (54%ile),26%ile,0.0089 facilities/km distance (0%ile),51%ile,70%ile,9301.463875,3727864.676
North Carolina,NC,4,710,-7.110183255,4,32,-5.859522239,5,45,0,8,70,0.52534912,6,50,0,0.032339434,5,41,0.02665102,1,7,0,4,39,0.046478873,1,8,0.050704225,1,2,0.032 facilities/km distance (41%ile),32%ile,0.027 facilities/km distance (7%ile),45%ile,70%ile,5107.456826,1266564.905
North Carolina,NC,4,918,-6.658311983,4,32,-2.842285006,6,50,0,8,70,0.52534912,6,50,0.065217391,0.044573536,6,54,0.019027449,1,3,0,4,39,0.14379085,3,25,0.247276688,3,28,0.045 facilities/km distance (54%ile),32%ile,0.019 facilities/km distance (3%ile),50%ile,70%ile,5036.176609,1217556.611
North Carolina,NC,4,711,4.101633871,7,66,4.101633871,6,59,0,8,70,0.52534912,6,50,0.077994429,0.04260081,6,52,0.04260081,2,17,0,4,39,0.582278481,8,78,0.405063291,6,56,0.043 facilities/km distance (52%ile),66%ile,0.043 facilities/km distance (17%ile),59%ile,70%ile,5005.1231,1035733.86
North Carolina,NC,4,977,-11.52691037,3,24,-11.52691037,4,39,0,8,70,0.354717955,4,30,0.019851117,0.043160068,6,53,0.043160068,2,17,0,4,39,0.059365404,2,10,0.110423117,1,9,0.043 facilities/km distance (53%ile),24%ile,0.043 facilities/km distance (17%ile),39%ile,70%ile,19911.63804,22580210.79
North Carolina,NC,4,709,8.112121706,8,75,6.575510097,7,62,0,8,70,0.354717955,4,30,0.114285714,0.042141513,6,52,0.034158997,2,12,0,4,39,0.555712271,8,76,0.703808181,10,93,0.042 facilities/km distance (52%ile),75%ile,0.034 facilities/km distance (12%ile),62%ile,70%ile,6081.420821,2163522.207
North Carolina,NC,4,1431,-5.937225698,4,35,-5.740719393,5,45,0,8,70,0.165166093,1,3,0.255900621,0.028798698,4,37,0.027845538,1,8,0,4,39,0.144654088,3,25,0.28371768,4,34,0.029 facilities/km distance (37%ile),35%ile,0.028 facilities/km distance (8%ile),45%ile,70%ile,12417.83101,7184382.704
North Carolina,NC,4,1120,-12.89632055,3,23,-8.891852589,5,42,0,8,70,0.166768294,1,3,0.050682261,0.051227578,7,60,0.035320777,2,13,0,4,39,0.098214286,2,17,0.16875,2,17,0.051 facilities/km distance (60%ile),23%ile,0.035 facilities/km distance (13%ile),42%ile,70%ile,15515.87084,9226081.483
North Carolina,NC,4,1532,-6.295074385,4,33,-4.051897346,5,48,0,8,70,0.178815079,1,4,0.053763441,0.055784278,7,64,0.035906195,2,13,0,4,39,0.186031332,4,32,0.383159269,6,52,0.056 facilities/km distance (64%ile),33%ile,0.036 facilities/km distance (13%ile),48%ile,70%ile,18941.89144,17276064.84
North Carolina,NC,4,1269,-15.48000676,3,20,-12.53815594,4,38,0,8,70,0.19575704,1,6,0.009433962,0.052990916,7,62,0.042920419,2,17,0,4,39,0.046493302,1,8,0.209613869,3,23,0.053 facilities/km distance (62%ile),20%ile,0.043 facilities/km distance (17%ile),38%ile,70%ile,12312.59693,5200693.869
North Carolina,NC,4,1033,-11.09953531,3,25,-4.28894877,5,47,0,8,70,0.19575704,1,6,0,0.039279618,5,49,0.015177957,1,1,0,4,39,0.081316554,2,14,0.088092933,1,6,0.039 facilities/km distance (49%ile),25%ile,0.015 facilities/km distance (1%ile),47%ile,70%ile,12671.97367,6501385.481
North Carolina,NC,4,1411,-9.287693341,3,27,-4.155523098,5,48,0,8,70,0.17568534,1,4,0.146118721,0.047752156,6,57,0.021365389,1,4,0,4,39,0.11977321,3,21,0.321048901,5,41,0.048 facilities/km distance (57%ile),27%ile,0.021 facilities/km distance (4%ile),48%ile,70%ile,10436.97105,5154447.191
